REEF_ID,REEF_NAME,SECTOR,SHELF,YEAR_CODE,REPORT_YEAR,LATITUDE,LONGITUDE,mean_live_coral,mean_dead_coral,mean_cots_per_tow,hard_coral_cover,soft_coral_cover,algae_cover,site_count,in_marine_protected_area,capad_name,capad_iucn,capad_type,capad_match_count
17016S,MCCULLOCH,IN,M,200910,2010,-17.283333,146.45,9.729,1.295,0.0,21.333333333333332,24.933333333333337,48.96666666666667,3.0,True,Great Barrier Reef,VI,Marine Park,1
17016S,MCCULLOCH,IN,M,201112,2012,-17.283333,146.45,7.351,1.726,0.0,10.066666666666666,23.3,63.6,3.0,True,Great Barrier Reef,VI,Marine Park,1
17016S,MCCULLOCH,IN,M,201516,2016,-17.283333,146.45,10.531,2.5,0.664,11.5,22.96666666666667,61.46666666666667,3.0,True,Great Barrier Reef,VI,Marine Park,1
17016S,MCCULLOCH,IN,M,201718,2018,-17.283333,146.45,4.194,0.753,0.0,5.036666666666666,13.673333333333332,79.99333333333333,3.0,True,Great Barrier Reef,VI,Marine Park,1
17016S,MCCULLOCH,IN,M,201920,2020,-17.283333,146.45,3.589,1.955,0.0,4.38,15.87,76.7,3.0,True,Great Barrier Reef,VI,Marine Park,1
17024S,PEART REEF,IN,M,200506,2006,-17.483333,146.391667,8.878,0.714,0.0,12.946666666666667,8.843333333333334,73.24000000000001,3.0,True,Great Barrier Reef,VI,Marine Park,1
17024S,PEART REEF,IN,M,200708,2008,-17.483333,146.391667,9.115,0.573,0.0,19.88,8.87,65.11333333333333,3.0,True,Great Barrier Reef,VI,Marine Park,1
17024S,PEART REEF,IN,M,200910,2010,-17.483333,146.391667,20.25,1.55,0.0,33.833333333333336,10.4,48.666666666666664,3.0,True,Great Barrier Reef,VI,Marine Park,1
17024S,PEART REEF,IN,M,201112,2012,-17.483333,146.391667,11.146,1.719,0.0,30.043333333333333,9.17,55.82,3.0,True,Great Barrier Reef,VI,Marine Park,1
17024S,PEART REEF,IN,M,201314,2014,-17.483333,146.391667,19.122,1.809,0.0,42.68333333333334,8.106666666666667,44.03666666666667,3.0,True,Great Barrier Reef,VI,Marine Park,1
17024S,PEART REEF,IN,M,201516,2016,-17.483333,146.391667,21.295,2.5,0.964,41.88333333333333,8.173333333333334,43.53666666666667,3.0,True,Great Barrier Reef,VI,Marine Park,1
17024S,PEART REEF,IN,M,201718,2018,-17.483333,146.391667,4.022,1.793,0.435,11.343333333333334,6.506666666666667,76.45,3.0,True,Great Barrier Reef,VI,Marine Park,1
17024S,PEART REEF,IN,M,201920,2020,-17.483333,146.391667,8.01,0.612,0.0,14.033333333333331,7.486666666666667,73.24333333333334,3.0,True,Great Barrier Reef,VI,Marine Park,1
17024S,PEART REEF,IN,M,202122,2022,-17.483333,146.391667,10.2,0.25,0.0,23.71666666666667,7.223333333333334,62.38333333333333,3.0,True,Great Barrier Reef,VI,Marine Park,1
17024S,PEART REEF,IN,M,202223,2023,-17.483333,146.391667,27.188,0.481,0.0,26.0,8.13,59.32666666666666,3.0,True,Great Barrier Reef,VI,Marine Park,1
17034S,FEATHER REEF,IN,M,199394,1994,-17.533333,146.383333,26.458,1.667,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,199495,1995,-17.533333,146.383333,24.911,1.429,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,199596,1996,-17.533333,146.383333,26.563,1.719,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,199697,1997,-17.533333,146.383333,13.75,0.595,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,199798,1998,-17.533333,146.383333,16.516,2.234,0.021,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,199899,1999,-17.533333,146.383333,12.15,2.4,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,199900,2000,-17.533333,146.383333,5.978,3.098,5.326,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,200001,2001,-17.533333,146.383333,5.273,1.818,2.309,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,200102,2002,-17.533333,146.383333,5.0,1.31,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,200203,2003,-17.533333,146.383333,2.733,0.407,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,200304,2004,-17.533333,146.383333,8.636,1.545,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,200405,2005,-17.533333,146.383333,9.25,0.4,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,200506,2006,-17.533333,146.383333,9.9,1.3,0.0,21.46666666666667,14.506666666666666,61.086666666666666,3.0,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,200607,2007,-17.533333,146.383333,4.286,0.102,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,200708,2008,-17.533333,146.383333,6.543,0.638,0.0,22.973333333333333,13.403333333333334,60.99,3.0,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,200809,2009,-17.533333,146.383333,10.741,0.972,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,201112,2012,-17.533333,146.383333,9.5,1.444,0.0,21.44,10.97,65.52333333333333,3.0,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,201314,2014,-17.533333,146.383333,13.4,1.25,0.0,39.3,12.333333333333334,44.13333333333333,3.0,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,201415,2015,-17.533333,146.383333,20.978,2.283,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,201516,2016,-17.533333,146.383333,24.953,1.604,0.0,50.333333333333336,11.233333333333334,35.53333333333333,3.0,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,201617,2017,-17.533333,146.383333,26.348,2.696,0.02,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,201718,2018,-17.533333,146.383333,7.955,1.648,0.114,28.106666666666666,10.2,59.45666666666667,3.0,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,201819,2019,-17.533333,146.383333,7.174,1.304,0.109,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,201920,2020,-17.533333,146.383333,8.315,0.652,0.0,23.683333333333337,10.796666666666669,63.10333333333333,3.0,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,202021,2021,-17.533333,146.383333,18.361,0.833,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,202122,2022,-17.533333,146.383333,17.075,0.991,0.0,29.066666666666663,11.976666666666668,55.69666666666666,3.0,True,Great Barrier Reef,II,Marine Park,1
17034S,FEATHER REEF,IN,M,202223,2023,-17.533333,146.383333,25.769,1.282,0.0,33.949999999999996,12.15,49.70666666666667,3.0,True,Great Barrier Reef,II,Marine Park,1
17044S,ELLISON REEF,IN,M,199394,1994,-17.725,146.4,17.394,0.636,0.017,,,,,True,Great Barrier Reef,VI,Marine Park,1
17044S,ELLISON REEF,IN,M,199697,1997,-17.725,146.4,22.563,1.0,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17044S,ELLISON REEF,IN,M,199900,2000,-17.725,146.4,2.712,2.288,2.695,,,,,True,Great Barrier Reef,VI,Marine Park,1
17044S,ELLISON REEF,IN,M,200203,2003,-17.725,146.4,2.394,0.423,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17044S,ELLISON REEF,IN,M,200506,2006,-17.725,146.4,7.344,1.25,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17044S,ELLISON REEF,IN,M,200607,2007,-17.725,146.4,5.115,0.808,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17044S,ELLISON REEF,IN,M,201415,2015,-17.725,146.4,17.553,2.007,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17044S,ELLISON REEF,IN,M,201819,2019,-17.725,146.4,9.312,0.471,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17051S,BEAVER REEF,IN,M,199394,1994,-17.85,146.483333,27.25,1.4,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,3
17051S,BEAVER REEF,IN,M,199697,1997,-17.85,146.483333,32.276,1.923,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,3
17051S,BEAVER REEF,IN,M,199900,2000,-17.85,146.483333,3.534,2.328,2.345,,,,,True,Girringun,VI,Indigenous Protected Area,3
17051S,BEAVER REEF,IN,M,200203,2003,-17.85,146.483333,2.5,1.797,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,3
17051S,BEAVER REEF,IN,M,200506,2006,-17.85,146.483333,3.879,1.207,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,3
17051S,BEAVER REEF,IN,M,200607,2007,-17.85,146.483333,3.5,1.167,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,3
17051S,BEAVER REEF,IN,M,200809,2009,-17.85,146.483333,9.766,0.938,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,3
17051S,BEAVER REEF,IN,M,201415,2015,-17.85,146.483333,18.836,2.155,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,3
17051S,BEAVER REEF,IN,M,201819,2019,-17.85,146.483333,12.833,0.417,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,3
17063A,FARQUHARSON REEF (NO 1),IN,M,200506,2006,-17.783333,146.516667,3.551,1.014,0.0,5.603333333333334,2.966666666666667,86.69333333333333,3.0,True,Great Barrier Reef,VI,Marine Park,1
17063A,FARQUHARSON REEF (NO 1),IN,M,200708,2008,-17.783333,146.516667,5.397,1.468,0.0,5.07,1.143333333333333,86.13,3.0,True,Great Barrier Reef,VI,Marine Park,1
17063A,FARQUHARSON REEF (NO 1),IN,M,200910,2010,-17.783333,146.516667,6.897,0.474,0.0,7.733333333333333,2.1666666666666665,82.36666666666666,3.0,True,Great Barrier Reef,VI,Marine Park,1
17063A,FARQUHARSON REEF (NO 1),IN,M,201112,2012,-17.783333,146.516667,4.5,1.0,0.0,7.47,1.8999999999999997,83.36333333333333,3.0,True,Great Barrier Reef,VI,Marine Park,1
17063A,FARQUHARSON REEF (NO 1),IN,M,201516,2016,-17.783333,146.516667,15.821,0.0,0.0,29.03333333333333,3.1999999999999997,62.666666666666664,3.0,True,Great Barrier Reef,VI,Marine Park,1
17063A,FARQUHARSON REEF (NO 1),IN,M,201718,2018,-17.783333,146.516667,9.701,2.5,8.269,7.336666666666667,2.0666666666666664,83.63,3.0,True,Great Barrier Reef,VI,Marine Park,1
17063A,FARQUHARSON REEF (NO 1),IN,M,201920,2020,-17.783333,146.516667,9.331,0.458,0.0,8.020000000000001,2.8433333333333337,85.47666666666667,3.0,True,Great Barrier Reef,VI,Marine Park,1
17063A,FARQUHARSON REEF (NO 1),IN,M,202223,2023,-17.783333,146.516667,12.313,1.031,0.0,7.29,2.1999999999999997,85.65333333333335,3.0,True,Great Barrier Reef,VI,Marine Park,1
17064S,TAYLOR REEF,IN,M,199900,2000,-17.833333,146.55,9.0,4.167,18.167,,,,,True,Girringun,VI,Indigenous Protected Area,3
17064S,TAYLOR REEF,IN,M,200506,2006,-17.833333,146.55,2.843,0.539,0.0,5.8999999999999995,16.75,73.17666666666666,3.0,True,Girringun,VI,Indigenous Protected Area,3
17064S,TAYLOR REEF,IN,M,200708,2008,-17.833333,146.55,2.543,0.216,0.0,4.066666666666666,1.99,91.74666666666668,3.0,True,Girringun,VI,Indigenous Protected Area,3
17064S,TAYLOR REEF,IN,M,200910,2010,-17.833333,146.55,12.234,1.649,0.0,17.53333333333333,5.233333333333333,72.46666666666665,3.0,True,Girringun,VI,Indigenous Protected Area,3
17064S,TAYLOR REEF,IN,M,201112,2012,-17.833333,146.55,6.786,1.429,0.0,20.5,2.533333333333333,74.2,3.0,True,Girringun,VI,Indigenous Protected Area,3
17064S,TAYLOR REEF,IN,M,201516,2016,-17.833333,146.55,45.614,2.5,0.0,62.96666666666667,4.166666666666667,24.766666666666666,3.0,True,Girringun,VI,Indigenous Protected Area,3
17064S,TAYLOR REEF,IN,M,201617,2017,-17.833333,146.55,32.75,6.0,1.26,,,,,True,Girringun,VI,Indigenous Protected Area,3
17064S,TAYLOR REEF,IN,M,201718,2018,-17.833333,146.55,9.388,3.52,13.102,3.4,2.9333333333333336,89.92999999999999,3.0,True,Girringun,VI,Indigenous Protected Area,3
17064S,TAYLOR REEF,IN,M,201920,2020,-17.833333,146.55,7.727,1.045,0.0,4.39,5.866666666666667,85.04333333333334,3.0,True,Girringun,VI,Indigenous Protected Area,3
17064S,TAYLOR REEF,IN,M,202122,2022,-17.833333,146.55,13.852,0.697,0.0,8.396666666666667,7.063333333333333,79.58666666666666,3.0,True,Girringun,VI,Indigenous Protected Area,3
17064S,TAYLOR REEF,IN,M,202223,2023,-17.833333,146.55,14.873,1.186,0.0,7.886666666666667,8.450000000000001,78.73,3.0,True,Girringun,VI,Indigenous Protected Area,3
17008S,NOGGIN REEF,IN,O,199495,1995,-17.133333,146.466667,20.457,0.962,0.019,,,,,True,Great Barrier Reef,VI,Marine Park,1
17008S,NOGGIN REEF,IN,O,199798,1998,-17.133333,146.466667,17.381,1.865,0.143,,,,,True,Great Barrier Reef,VI,Marine Park,1
17008S,NOGGIN REEF,IN,O,200102,2002,-17.133333,146.466667,26.746,2.284,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17008S,NOGGIN REEF,IN,O,200607,2007,-17.133333,146.466667,12.328,1.078,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17008S,NOGGIN REEF,IN,O,200809,2009,-17.133333,146.466667,15.56,1.194,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17014S,HEDLEY REEF,IN,O,199394,1994,-17.233333,146.483333,14.227,0.545,0.018,,,,,True,Great Barrier Reef,II,Marine Park,1
17014S,HEDLEY REEF,IN,O,199697,1997,-17.233333,146.483333,22.595,2.197,0.227,,,,,True,Great Barrier Reef,II,Marine Park,1
17014S,HEDLEY REEF,IN,O,199900,2000,-17.233333,146.483333,18.582,2.5,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
17014S,HEDLEY REEF,IN,O,200506,2006,-17.233333,146.483333,15.946,2.0,0.0,15.48,10.046666666666669,69.83,3.0,True,Great Barrier Reef,II,Marine Park,1
17014S,HEDLEY REEF,IN,O,200607,2007,-17.233333,146.483333,11.895,1.21,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
17014S,HEDLEY REEF,IN,O,200708,2008,-17.233333,146.483333,12.845,1.509,0.0,18.14,12.003333333333332,64.58999999999999,3.0,True,Great Barrier Reef,II,Marine Park,1
17014S,HEDLEY REEF,IN,O,200910,2010,-17.233333,146.483333,12.614,1.402,0.0,21.733333333333334,12.8,61.1,3.0,True,Great Barrier Reef,II,Marine Park,1
17014S,HEDLEY REEF,IN,O,201112,2012,-17.233333,146.483333,9.67,1.84,0.0,9.433333333333334,6.866666666666667,80.63333333333334,3.0,True,Great Barrier Reef,II,Marine Park,1
17014S,HEDLEY REEF,IN,O,201516,2016,-17.233333,146.483333,11.667,0.0,0.063,12.966666666666669,11.1,73.10000000000001,3.0,True,Great Barrier Reef,II,Marine Park,1
17014S,HEDLEY REEF,IN,O,201718,2018,-17.233333,146.483333,5.302,1.509,0.017,3.8,3.8666666666666663,87.93333333333334,3.0,True,Great Barrier Reef,II,Marine Park,1
17014S,HEDLEY REEF,IN,O,201920,2020,-17.233333,146.483333,6.047,1.554,0.0,4.973333333333334,3.5500000000000003,88.22333333333334,3.0,True,Great Barrier Reef,II,Marine Park,1
17014S,HEDLEY REEF,IN,O,202223,2023,-17.233333,146.483333,15.391,0.859,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
17032S,WARDLE REEF,IN,O,199394,1994,-17.45,146.541667,15.776,0.474,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,199495,1995,-17.45,146.541667,23.862,1.027,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,199596,1996,-17.45,146.541667,21.885,1.311,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,199697,1997,-17.45,146.541667,26.048,1.434,0.015,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,199798,1998,-17.45,146.541667,19.375,3.017,0.224,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,199899,1999,-17.45,146.541667,12.198,2.026,0.069,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,199900,2000,-17.45,146.541667,13.125,1.992,0.031,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,200102,2002,-17.45,146.541667,19.923,2.385,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,200203,2003,-17.45,146.541667,9.375,1.563,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,200405,2005,-17.45,146.541667,18.263,1.441,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,200506,2006,-17.45,146.541667,11.477,1.364,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,200607,2007,-17.45,146.541667,5.269,0.423,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,200708,2008,-17.45,146.541667,8.255,0.896,0.019,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,200809,2009,-17.45,146.541667,7.097,0.161,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,201415,2015,-17.45,146.541667,16.129,1.653,0.065,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,201516,2016,-17.45,146.541667,18.361,1.762,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,201617,2017,-17.45,146.541667,11.164,14.784,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17032S,WARDLE REEF,IN,O,202021,2021,-17.45,146.541667,12.974,0.905,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17057S,GILBEY REEF,IN,O,199596,1996,-17.583333,146.583333,31.941,1.702,0.021,,,,,True,Great Barrier Reef,VI,Marine Park,1
17057S,GILBEY REEF,IN,O,199899,1999,-17.583333,146.583333,21.9,2.25,0.1,,,,,True,Great Barrier Reef,VI,Marine Park,1
17057S,GILBEY REEF,IN,O,200102,2002,-17.583333,146.583333,15.13,2.5,0.979,,,,,True,Great Barrier Reef,VI,Marine Park,1
17057S,GILBEY REEF,IN,O,200405,2005,-17.583333,146.583333,18.561,1.557,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17057S,GILBEY REEF,IN,O,201617,2017,-17.583333,146.583333,26.667,4.314,1.863,,,,,True,Great Barrier Reef,VI,Marine Park,1
17059A,POTTER REEF (NO 1),IN,O,199495,1995,-17.7,146.55,27.969,1.0,0.013,,,,,True,Great Barrier Reef,VI,Marine Park,1
17059A,POTTER REEF (NO 1),IN,O,199798,1998,-17.7,146.55,26.25,1.79,0.057,,,,,True,Great Barrier Reef,VI,Marine Park,1
17059A,POTTER REEF (NO 1),IN,O,199900,2000,-17.7,146.55,12.125,2.531,5.8,,,,,True,Great Barrier Reef,VI,Marine Park,1
17059A,POTTER REEF (NO 1),IN,O,200102,2002,-17.7,146.55,9.872,2.244,0.128,,,,,True,Great Barrier Reef,VI,Marine Park,1
17059A,POTTER REEF (NO 1),IN,O,200809,2009,-17.7,146.55,7.435,0.39,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
17059A,POTTER REEF (NO 1),IN,O,201415,2015,-17.7,146.55,28.576,2.373,0.051,,,,,True,Great Barrier Reef,VI,Marine Park,1
17059A,POTTER REEF (NO 1),IN,O,201516,2016,-17.7,146.55,33.887,0.0,0.085,,,,,True,Great Barrier Reef,VI,Marine Park,1
17068S,MOSS REEF,IN,O,199596,1996,-17.95,146.8,28.912,0.324,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,2
17068S,MOSS REEF,IN,O,199900,2000,-17.95,146.8,25.55,2.5,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,2
17068S,MOSS REEF,IN,O,200102,2002,-17.95,146.8,25.833,2.353,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,2
17068S,MOSS REEF,IN,O,200405,2005,-17.95,146.8,42.273,1.591,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,2
17068S,MOSS REEF,IN,O,201617,2017,-17.95,146.8,28.31,4.398,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,2
13006S,OSBORNE REEF,PC,I,199293,1993,-13.041667,143.625,45.878,5.0,0.351,,,,,True,Great Barrier Reef,II,Marine Park,1
13006S,OSBORNE REEF,PC,I,199596,1996,-13.041667,143.625,38.224,1.184,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
13006S,OSBORNE REEF,PC,I,200102,2002,-13.041667,143.625,39.913,2.151,0.047,,,,,True,Great Barrier Reef,II,Marine Park,1
13006S,OSBORNE REEF,PC,I,200405,2005,-13.041667,143.625,36.773,1.395,0.023,,,,,True,Great Barrier Reef,II,Marine Park,1
13006S,OSBORNE REEF,PC,I,201213,2013,-13.041667,143.625,16.615,2.135,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
13006S,OSBORNE REEF,PC,I,201617,2017,-13.041667,143.625,15.0,24.535,0.163,,,,,True,Great Barrier Reef,II,Marine Park,1
13006S,OSBORNE REEF,PC,I,201920,2020,-13.041667,143.625,3.476,0.427,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
13006S,OSBORNE REEF,PC,I,202223,2023,-13.041667,143.625,9.881,0.714,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
13081S,FIFE REEF,PC,I,199495,1995,-13.658333,143.725,23.529,0.735,0.0,,,,,True,Great Barrier Reef Coast,VI,Marine Park,2
13081S,FIFE REEF,PC,I,199798,1998,-13.658333,143.725,40.076,0.227,0.0,,,,,True,Great Barrier Reef Coast,VI,Marine Park,2
13081S,FIFE REEF,PC,I,200001,2001,-13.658333,143.725,40.662,1.397,0.0,,,,,True,Great Barrier Reef Coast,VI,Marine Park,2
13107S,PELICAN ISLAND REEF(13107),PC,I,199495,1995,-13.916667,143.841667,8.409,0.303,0.0,,,,,True,Great Barrier Reef Coast,VI,Marine Park,2
13107S,PELICAN ISLAND REEF(13107),PC,I,199798,1998,-13.916667,143.841667,23.514,0.608,0.0,,,,,True,Great Barrier Reef Coast,VI,Marine Park,2
13107S,PELICAN ISLAND REEF(13107),PC,I,200001,2001,-13.916667,143.841667,30.742,0.703,0.0,,,,,True,Great Barrier Reef Coast,VI,Marine Park,2
13107S,PELICAN ISLAND REEF(13107),PC,I,201213,2013,-13.916667,143.841667,30.213,2.134,0.0,,,,,True,Great Barrier Reef Coast,VI,Marine Park,2
14017S,CLACK REEF,PC,I,199394,1994,-14.066667,144.241667,17.945,0.678,0.119,,,,,True,Great Barrier Reef,II,Marine Park,2
14017S,CLACK REEF,PC,I,199900,2000,-14.066667,144.241667,34.464,2.262,0.016,,,,,True,Great Barrier Reef,II,Marine Park,2
14017S,CLACK REEF,PC,I,200506,2006,-14.066667,144.241667,21.543,1.992,2.031,,,,,True,Great Barrier Reef,II,Marine Park,2
14017S,CLACK REEF,PC,I,201213,2013,-14.066667,144.241667,38.59,2.147,0.244,,,,,True,Great Barrier Reef,II,Marine Park,2
14017S,CLACK REEF,PC,I,201617,2017,-14.066667,144.241667,18.208,2.59,0.229,,,,,True,Great Barrier Reef,II,Marine Park,2
13041S,CELEBRATION REEF,PC,M,199394,1994,-13.275,143.691667,21.912,0.539,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,2
13041S,CELEBRATION REEF,PC,M,199900,2000,-13.275,143.691667,20.99,2.24,0.083,,,,,True,Great Barrier Reef,VI,Marine Park,2
13041S,CELEBRATION REEF,PC,M,200506,2006,-13.275,143.691667,3.542,1.354,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,2
13041S,CELEBRATION REEF,PC,M,201213,2013,-13.275,143.691667,12.34,2.34,0.021,,,,,True,Great Barrier Reef,VI,Marine Park,2
13041S,CELEBRATION REEF,PC,M,201617,2017,-13.275,143.691667,11.759,10.093,0.019,,,,,True,Great Barrier Reef,VI,Marine Park,2
13060S,BLANCHARD REEF,PC,M,201213,2013,-13.416667,143.75,16.628,1.651,0.009,,,,,True,Great Barrier Reef,VI,Marine Park,2
13060S,BLANCHARD REEF,PC,M,201617,2017,-13.416667,143.75,11.745,10.448,0.094,,,,,True,Great Barrier Reef,VI,Marine Park,2
13063S,13063S,PC,M,199293,1993,-13.416667,143.816667,23.836,2.74,0.014,,,,,True,Great Barrier Reef,VI,Marine Park,1
13063S,13063S,PC,M,199596,1996,-13.416667,143.816667,21.034,1.078,0.138,,,,,True,Great Barrier Reef,VI,Marine Park,1
13063S,13063S,PC,M,199899,1999,-13.416667,143.816667,21.136,1.909,0.055,,,,,True,Great Barrier Reef,VI,Marine Park,1
13063S,13063S,PC,M,200102,2002,-13.416667,143.816667,16.27,2.419,0.032,,,,,True,Great Barrier Reef,VI,Marine Park,1
13063S,13063S,PC,M,202021,2021,-13.416667,143.816667,13.347,1.048,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
13072S,MORRIS ISLAND REEF,PC,M,201213,2013,-13.483333,143.733333,20.753,1.795,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,2
13072S,MORRIS ISLAND REEF,PC,M,201617,2017,-13.483333,143.733333,23.784,10.372,0.203,,,,,True,Great Barrier Reef,VI,Marine Park,2
13076S,OGILVIE REEF,PC,M,201213,2013,-13.541667,143.791667,31.926,2.254,0.016,,,,,True,Great Barrier Reef,II,Marine Park,1
13087S,MAGPIE REEF,PC,M,201213,2013,-13.775,143.833333,21.335,1.695,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
13093A,13093A,PC,M,201213,2013,-13.758333,143.991667,15.688,2.5,0.05,,,,,True,Great Barrier Reef,VI,Marine Park,1
13093A,13093A,PC,M,201920,2020,-13.758333,143.991667,7.105,0.789,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
13108S,HEDGE REEF,PC,M,201213,2013,-13.908333,143.958333,20.179,2.27,0.061,,,,,True,Great Barrier Reef,II,Marine Park,1
13108S,HEDGE REEF,PC,M,201920,2020,-13.908333,143.958333,2.875,1.063,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
13124S,13124S,PC,M,199293,1993,-13.866667,144.091667,18.0,2.615,0.077,,,,,True,Great Barrier Reef,VI,Marine Park,1
13124S,13124S,PC,M,199394,1994,-13.866667,144.091667,20.69,0.517,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
13124S,13124S,PC,M,199495,1995,-13.866667,144.091667,15.385,0.529,0.058,,,,,True,Great Barrier Reef,VI,Marine Park,1
13124S,13124S,PC,M,199596,1996,-13.866667,144.091667,16.574,1.25,0.056,,,,,True,Great Barrier Reef,VI,Marine Park,1
